DAYS,DATE,FGOR,FGPR,FOPR,FWPR,WBHP:INJE1,WBHP:PRODU2,WBHP:PRODU3,WBHP:PRODU4,WBHP:PRODU5,WBHP:PRODU6,WBHP:PRODU7,WBHP:PRODU8,WBHP:PRODU9,WBHP:PRODU10,WBHP:PRODU11,WBHP:PRODU12,WBHP:PRODU13,WBHP:PRODU14,WBHP:PRODU15,WBHP:PRODU16,WBHP:PRODU17,WBHP:PRODU18,WBHP:PRODU19,WBHP:PRODU20,WBHP:PRODU21,WBHP:PRODU22,WBHP:PRODU23,WBHP:PRODU24,WBHP:PRODU25,WBHP:PRODU26,WGIR:INJE1,WGIR:PRODU2,WGIR:PRODU3,WGIR:PRODU4,WGIR:PRODU5,WGIR:PRODU6,WGIR:PRODU7,WGIR:PRODU8,WGIR:PRODU9,WGIR:PRODU10,WGIR:PRODU11,WGIR:PRODU12,WGIR:PRODU13,WGIR:PRODU14,WGIR:PRODU15,WGIR:PRODU16,WGIR:PRODU17,WGIR:PRODU18,WGIR:PRODU19,WGIR:PRODU20,WGIR:PRODU21,WGIR:PRODU22,WGIR:PRODU23,WGIR:PRODU24,WGIR:PRODU25,WGIR:PRODU26,WGPR:INJE1,WGPR:PRODU2,WGPR:PRODU3,WGPR:PRODU4,WGPR:PRODU5,WGPR:PRODU6,WGPR:PRODU7,WGPR:PRODU8,WGPR:PRODU9,WGPR:PRODU10,WGPR:PRODU11,WGPR:PRODU12,WGPR:PRODU13,WGPR:PRODU14,WGPR:PRODU15,WGPR:PRODU16,WGPR:PRODU17,WGPR:PRODU18,WGPR:PRODU19,WGPR:PRODU20,WGPR:PRODU21,WGPR:PRODU22,WGPR:PRODU23,WGPR:PRODU24,WGPR:PRODU25,WGPR:PRODU26,WGPT:INJE1,WGPT:PRODU2,WGPT:PRODU3,WGPT:PRODU4,WGPT:PRODU5,WGPT:PRODU6,WGPT:PRODU7,WGPT:PRODU8,WGPT:PRODU9,WGPT:PRODU10,WGPT:PRODU11,WGPT:PRODU12,WGPT:PRODU13,WGPT:PRODU14,WGPT:PRODU15,WGPT:PRODU16,WGPT:PRODU17,WGPT:PRODU18,WGPT:PRODU19,WGPT:PRODU20,WGPT:PRODU21,WGPT:PRODU22,WGPT:PRODU23,WGPT:PRODU24,WGPT:PRODU25,WGPT:PRODU26,WOIR:INJE1,WOIR:PRODU2,WOIR:PRODU3,WOIR:PRODU4,WOIR:PRODU5,WOIR:PRODU6,WOIR:PRODU7,WOIR:PRODU8,WOIR:PRODU9,WOIR:PRODU10,WOIR:PRODU11,WOIR:PRODU12,WOIR:PRODU13,WOIR:PRODU14,WOIR:PRODU15,WOIR:PRODU16,WOIR:PRODU17,WOIR:PRODU18,WOIR:PRODU19,WOIR:PRODU20,WOIR:PRODU21,WOIR:PRODU22,WOIR:PRODU23,WOIR:PRODU24,WOIR:PRODU25,WOIR:PRODU26,WOPR:INJE1,WOPR:PRODU2,WOPR:PRODU3,WOPR:PRODU4,WOPR:PRODU5,WOPR:PRODU6,WOPR:PRODU7,WOPR:PRODU8,WOPR:PRODU9,WOPR:PRODU10,WOPR:PRODU11,WOPR:PRODU12,WOPR:PRODU13,WOPR:PRODU14,WOPR:PRODU15,WOPR:PRODU16,WOPR:PRODU17,WOPR:PRODU18,WOPR:PRODU19,WOPR:PRODU20,WOPR:PRODU21,WOPR:PRODU22,WOPR:PRODU23,WOPR:PRODU24,WOPR:PRODU25,WOPR:PRODU26,WOPT:INJE1,WOPT:PRODU2,WOPT:PRODU3,WOPT:PRODU4,WOPT:PRODU5,WOPT:PRODU6,WOPT:PRODU7,WOPT:PRODU8,WOPT:PRODU9,WOPT:PRODU10,WOPT:PRODU11,WOPT:PRODU12,WOPT:PRODU13,WOPT:PRODU14,WOPT:PRODU15,WOPT:PRODU16,WOPT:PRODU17,WOPT:PRODU18,WOPT:PRODU19,WOPT:PRODU20,WOPT:PRODU21,WOPT:PRODU22,WOPT:PRODU23,WOPT:PRODU24,WOPT:PRODU25,WOPT:PRODU26,WWIR:INJE1,WWIR:PRODU2,WWIR:PRODU3,WWIR:PRODU4,WWIR:PRODU5,WWIR:PRODU6,WWIR:PRODU7,WWIR:PRODU8,WWIR:PRODU9,WWIR:PRODU10,WWIR:PRODU11,WWIR:PRODU12,WWIR:PRODU13,WWIR:PRODU14,WWIR:PRODU15,WWIR:PRODU16,WWIR:PRODU17,WWIR:PRODU18,WWIR:PRODU19,WWIR:PRODU20,WWIR:PRODU21,WWIR:PRODU22,WWIR:PRODU23,WWIR:PRODU24,WWIR:PRODU25,WWIR:PRODU26,WWPR:INJE1,WWPR:PRODU2,WWPR:PRODU3,WWPR:PRODU4,WWPR:PRODU5,WWPR:PRODU6,WWPR:PRODU7,WWPR:PRODU8,WWPR:PRODU9,WWPR:PRODU10,WWPR:PRODU11,WWPR:PRODU12,WWPR:PRODU13,WWPR:PRODU14,WWPR:PRODU15,WWPR:PRODU16,WWPR:PRODU17,WWPR:PRODU18,WWPR:PRODU19,WWPR:PRODU20,WWPR:PRODU21,WWPR:PRODU22,WWPR:PRODU23,WWPR:PRODU24,WWPR:PRODU25,WWPR:PRODU26,WWPT:INJE1,WWPT:PRODU2,WWPT:PRODU3,WWPT:PRODU4,WWPT:PRODU5,WWPT:PRODU6,WWPT:PRODU7,WWPT:PRODU8,WWPT:PRODU9,WWPT:PRODU10,WWPT:PRODU11,WWPT:PRODU12,WWPT:PRODU13,WWPT:PRODU14,WWPT:PRODU15,WWPT:PRODU16,WWPT:PRODU17,WWPT:PRODU18,WWPT:PRODU19,WWPT:PRODU20,WWPT:PRODU21,WWPT:PRODU22,WWPT:PRODU23,WWPT:PRODU24,WWPT:PRODU25,WWPT:PRODU26
 340.00,07-Dec-2015,299.508,4204.04,2500,570.082,4000,2231.01,2213.76,2239.35,2226.01,2193.18,2324.86,2327.51,2169,2274.22,2101.04,2136.18,2325.48,2353.16,2243.99,2140.4,2146.37,2179.85,2193.73,2284.13,2087.09,2140,1843.18,2430.7,2427.48,1691.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,312.928,232.649,106.916,110.607,101.451,385.164,259.601,187.998,106.078,125.761,107.577,299.127,319.188,100.723,94.2224,83.0267,97.2664,136.701,200.023,194.5,98.968,138.854,127.788,137.201,139.716,-0,1.66712e+06,1.48409e+06,909147,1.23227e+06,1.07739e+06,1.49016e+06,1.26061e+06,588836,1.14281e+06,743353,924400,1.2683e+06,1.70049e+06,919259,771251,1.20325e+06,1.20509e+06,1.36591e+06,1.3846e+06,498802,817260,248593,847613,1.08946e+06,176047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-0,443508,449775,454000,454000,425276,454000,454000,299775,454000,382604,395828,454000,454000,454000,333711,454000,454000,454000,443029,198474,340382,141369,454000,454000,106608,1181.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0.00126203,0.00428564,0.00273657,0.0144543,-0,0.00133728,17.2887,0.00386096,18.0307,9.18017,-0,0.00122631,0.00318098,1.6871,358.881,0.00406714,0.0332381,-0,0.00116389,41.1738,76.1124,0.0470024,0.00298931,47.6076,-0,0.00209504,5.91947,20.7259,14.9914,69.9761,-0,5.55425,8532.51,20.3894,2699.14,1753.81,-0,5.15035,19.7158,5386.7,304683,23.2395,68.7536,-0,2.24087,27439.6,30510,107.049,12.6996,12007.9
 350.00,17-Dec-2015,279.016,3916.39,2500,590.181,4000,2271.29,2254.8,2278.39,2266.26,2220.34,2351.08,2355.51,2192.31,2308.95,2128.25,2183.57,2352.52,2362.71,2283.95,2193.89,2200.78,2215.6,2243.27,2320.94,2129.17,2180.51,1853.18,2462.15,2460.79,1690.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,299.923,193.113,106.142,110.511,101.514,369.393,224.047,182.424,106.355,118.702,106.01,289.961,180.163,100.944,94.2063,83.724,99.0048,132.944,194.998,179.011,99.9849,135.046,130.354,141.441,136.476,-0,1.67012e+06,1.48602e+06,910208,1.23337e+06,1.07841e+06,1.49386e+06,1.26285e+06,590661,1.14387e+06,744540,925460,1.2712e+06,1.70229e+06,920268,772193,1.20408e+06,1.20608e+06,1.36724e+06,1.38655e+06,500592,818260,249943,848916,1.09088e+06,177412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-0,444508,450775,455000,455000,426276,455000,455000,300775,455000,383604,396828,455000,455000,455000,334711,455000,455000,455000,444029,199474,341382,142369,455000,455000,107608,1192.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0.00118295,0.00425394,0.00265089,0.0137658,-0,0.00127005,17.9206,0.00370324,18.5644,8.26865,-0,0.00110274,0.00307322,2.17841,375.69,0.00369307,0.0324177,-0,0.00112617,41.2983,77.1782,0.047744,0.00298475,48.9636,-0,0.00209504,5.9313,20.7684,15.0179,70.1137,-0,5.56695,8711.72,20.4264,2884.79,1836.49,-0,5.16138,19.7465,5408.48,308440,23.2764,69.0778,-0,2.25214,27852.6,31281.8,107.526,12.7295,12497.6
 360.00,27-Dec-2015,265.661,3728.94,2500,604.428,4000,2305.1,2287.93,2315.74,2302.18,2257.39,2375.63,2379.14,2210.35,2338.14,2150.38,2225.8,2377.5,2382.48,2318.09,2238.78,2242.92,2264.46,2285.71,2353.87,2167.05,2219.27,1860.99,2489.77,2488.11,1687.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,291.928,157.24,106.001,110.959,102.6,353.743,193.52,174.502,106.663,113.191,104.98,282.83,124.471,101.325,94.4008,84.3834,100.615,129.232,190.085,165.029,100.604,130.846,132.843,144.388,132.559,-0,1.67304e+06,1.4876e+06,911268,1.23448e+06,1.07944e+06,1.4974e+06,1.26479e+06,592406,1.14494e+06,745672,926510,1.27403e+06,1.70354e+06,921282,773137,1.20493e+06,1.20709e+06,1.36853e+06,1.38845e+06,502242,819266,251252,850245,1.09232e+06,178737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,-0,445508,451775,456000,456000,427276,456000,456000,301775,456000,384604,397828,456000,456000,456000,335711,456000,456000,456000,445029,200474,342382,143369,456000,456000,108608,1204.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0.00110486,0.00422318,0.00258245,0.0131531,-0,0.00121122,18.5286,0.00355345,18.7959,7.48958,-0,0.0010046,0.00297985,2.5938,388.535,0.00340032,0.0313969,-0,0.00108851,40.3152,77.8817,0.0485023,0.00299019,50.1703,-0,0.00209504,5.94234,20.8106,15.0437,70.2453,-0,5.57906,8897.01,20.4619,3072.74,1911.39,-0,5.17142,19.7763,5434.42,312325,23.3104,69.3918,-0,2.26302,28255.7,32060.6,108.011,12.7594,12999.3
 370.00,06-Jan-2016,400.476,68174.6,30319.9,3471.47,4000,1167.19,1424.13,2145.54,1825.11,1275.34,1705.8,2121.82,1000,2109.94,1000,1000,1522.56,2292,2003.93,1000,1642.84,1975.84,1952.67,1126.27,1000,1000,1000,2336.74,1766.48,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8047.08,4059.61,2436.49,3126.54,2584.1,6830.58,3577.2,1599.64,2295.32,1178.34,1554.9,5425.52,3317.44,1630.47,990.952,1301.13,2184.89,1900.37,5608.51,1273.55,1401.15,514.711,2221.96,2765.7,348.471,-0,1.75351e+06,1.52819e+06,935633,1.26575e+06,1.10528e+06,1.5657e+06,1.30056e+06,608402,1.16789e+06,757455,942059,1.32828e+06,1.73671e+06,937586,783047,1.21794e+06,1.22894e+06,1.38753e+06,1.44454e+06,514978,833278,256399,872464,1.11998e+06,182222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1500,1500,1500,1500,1500,1500,1500,520.209,1500,579.471,820.845,1500,1500,1500,1094.31,1500,1500,1500,1500,510.397,918.504,210.291,1500,1500,165.914,-0,460508,466775,471000,471000,442276,471000,471000,306977,471000,390399,406037,471000,471000,471000,346654,471000,471000,471000,460029,205578,351567,145472,471000,471000,110267,1214.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,-0,0.0202132,0.0719765,0.0485128,0.257098,-0,0.0193688,106.514,0.0625002,86.429,71.8629,-0,0.0159772,0.0594892,71.5162,2590.15,0.0678531,0.1867,-0,0.00624401,287.284,170.542,0.526414,0.0408349,85.7904,-0,0.00209504,6.14448,21.5304,15.5288,72.8162,-0,5.77275,9962.15,21.087,3937.03,2630.02,-0,5.3312,20.3712,6149.58,338227,23.9889,71.2588,-0,2.32546,31128.6,33766,113.276,13.1677,13857.2
 380.00,16-Jan-2016,483.707,80771.5,29741.2,2756.41,4000,1000,1281.12,2097.17,1730.34,1016.83,1626.88,2078.41,1000,2075.91,1000,1000,1478.48,2261.84,1935.44,1000,1696.21,1938.03,1895.22,1000,1000,1000,1000,2287.03,1643.34,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,9012.52,4894.73,3078.52,4162.91,3609.38,7616.69,4003.18,1611.09,3078.19,1277.98,1795.32,5389.76,4464.5,2215.78,1015.69,1324.98,2709.37,2417.16,6585.37,1316.33,1783.82,549.118,2672.76,3808.96,377.44,-0,1.84363e+06,1.57714e+06,966418,1.30738e+06,1.14137e+06,1.64187e+06,1.34059e+06,624513,1.19867e+06,770235,960012,1.38218e+06,1.78136e+06,959744,793204,1.23119e+06,1.25603e+06,1.4117e+06,1.51039e+06,528141,851116,261890,899192,1.15807e+06,185997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1458.82,1500,1500,1500,1500,1500,1500,496.926,1500,553.43,734.995,1500,1500,1500,857.715,1500,1500,1500,1470.51,461.507,835.631,208.095,1500,1500,163.563,-0,475096,481775,486000,486000,457276,486000,486000,311946,486000,395934,413387,486000,486000,486000,355231,486000,486000,486000,474734,210193,359924,147553,486000,486000,111903,1224.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,2.28771e-05,0.0221287,0.0827757,0.0540697,0.327678,-0,0.0202347,108.259,0.0681308,77.8942,64.7414,-0,0.0177458,0.0642106,61.5708,1992.92,0.0724941,0.204486,-0,0.0059947,194.515,168.441,0.59149,0.0454871,86.4841,-0,0.00232381,6.36576,22.3582,16.0695,76.093,-0,5.97509,11044.7,21.7683,4715.98,3277.43,-0,5.50866,21.0133,6765.29,358156,24.7139,73.3036,-0,2.38541,33073.7,35450.4,119.191,13.6226,14722
 390.00,26-Jan-2016,543.456,88714.7,29074.6,2844.23,4000,1000,1149.73,2026.83,1623.78,1000,1550.78,2027.28,1000,2031.98,1000,1000,1434.55,2228.91,1895.77,1000,1583,1889.26,1844.06,1000,1000,1000,1000,2236.19,1537.55,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8650.25,5572.85,3652.83,4961.21,3748.53,8390.25,4446.97,1668.93,3663.39,1359.26,1902.4,5552.21,5156.4,2651.58,1258.73,1483.04,3163.18,2939.54,6652.08,1327.78,1844.65,571.564,3159.52,4549.72,387.815,-0,1.93014e+06,1.63287e+06,1.00295e+06,1.35699e+06,1.17886e+06,1.72577e+06,1.38506e+06,641202,1.23531e+06,783828,979036,1.4377e+06,1.83292e+06,986260,805791,1.24602e+06,1.28766e+06,1.4411e+06,1.57691e+06,541419,869562,267606,930787,1.20356e+06,189875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1330.79,1500,1500,1500,1305.5,1500,1500,470.722,1500,515.152,683.805,1500,1500,1500,806.32,1500,1500,1500,1382.61,429.852,788.717,201.416,1500,1500,159.687,-0,488404,496775,501000,501000,470331,501000,501000,316654,501000,401085,420225,501000,501000,501000,363294,501000,501000,501000,488560,214491,367811,149568,501000,501000,113499,1234.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,3.80047e-05,0.0236791,0.125569,0.0585454,0.334211,-0,0.0211545,109.731,0.0724077,76.7256,61.2395,-0,0.0188431,0.0677944,57.1725,2106.67,0.0764914,0.220752,-0,0.00580372,178.7,165.595,0.669271,0.0488867,86.654,-0,0.00270386,6.60255,23.6139,16.655,79.4351,-0,6.18664,12142,22.4923,5483.23,3889.83,-0,5.69709,21.6912,7337.01,379223,25.4788,75.5111,-0,2.44345,34860.7,37106.4,125.883,14.1114,15588.5
 400.00,05-Feb-2016,600.504,96117.5,28508.1,2914.06,4000,1000,1030.57,1956.74,1523.55,1000,1479.59,1974.3,1000,1980.64,1000,1000,1381.11,2191.65,1845.08,1000,1508.64,1836.73,1790.6,1000,1000,1000,1000,2182.45,1448.81,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8408.55,6152.52,4156.17,5596.19,3711.2,9207.57,4843.49,1727.39,4147.93,1407.64,1939.62,5849.81,5700.24,3018.19,1470.48,2339.69,3567.76,3445.18,6585.23,1325.87,1859.26,589.144,3675.09,4998.07,395.236,-0,2.01422e+06,1.69439e+06,1.04451e+06,1.41295e+06,1.21597e+06,1.81785e+06,1.4335e+06,658476,1.27679e+06,797904,998432,1.4962e+06,1.88992e+06,1.01644e+06,820496,1.26942e+06,1.32334e+06,1.47555e+06,1.64277e+06,554678,888155,273497,967538,1.25354e+06,193827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1237.33,1500,1500,1500,1131.6,1500,1500,445.731,1500,478.256,646.194,1500,1500,1500,746.266,1500,1500,1500,1322.76,406.043,744.701,193.514,1500,1500,155.742,-0,500777,511775,516000,516000,481647,516000,516000,321111,516000,405868,426687,516000,516000,516000,370757,516000,516000,516000,501788,218552,375258,151503,516000,516000,115057,1243.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,4.5859e-05,0.0250638,0.208727,0.0623987,0.334188,-0,0.0220234,111.423,0.0760953,79.2607,59.6826,-0,0.0197503,0.0709293,55.9061,2175.27,0.0801678,0.235971,-0,0.00564593,178.868,164.484,0.792363,0.0512199,87.1773,-0,0.00316245,6.85319,25.7011,17.2789,82.777,-0,6.40687,13256.3,23.2533,6275.84,4486.65,-0,5.89459,22.4005,7896.07,400975,26.2805,77.8708,-0,2.4999,36649.4,38751.2,133.807,14.6236,16460.3
 410.00,15-Feb-2016,662.581,103720,27880.8,2973.64,4000,1000,1000,1882.33,1435.21,1000,1411.83,1920.81,1000,1927.76,1000,1000,1320.09,2152.1,1786.69,1000,1434.14,1774.4,1724.16,1000,1000,1000,1000,2130.03,1373.1,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8242.34,6226.39,4718.02,6157.04,3587.07,9863.67,5191.91,1765.77,4563.93,1428.19,1951.86,6211.12,6211.07,3385.41,1720,4345.32,4029.14,4087.16,6448.77,1316.97,1869.53,595.882,4110.53,5291.41,401.365,-0,2.09665e+06,1.75666e+06,1.09169e+06,1.47452e+06,1.25184e+06,1.91648e+06,1.48542e+06,676134,1.32243e+06,812186,1.01795e+06,1.55831e+06,1.95203e+06,1.0503e+06,837696,1.31287e+06,1.36363e+06,1.51642e+06,1.70725e+06,567847,906850,279456,1.00864e+06,1.30646e+06,197841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1156.32,1407.25,1500,1500,977.254,1500,1500,422.451,1500,443.54,613.095,1500,1500,1500,658.054,1500,1500,1500,1273.31,386.091,706.704,184.99,1500,1500,151.734,-0,512340,525848,531000,531000,491420,531000,531000,325336,531000,410303,432818,531000,531000,531000,377338,531000,531000,531000,514521,222412,382325,153353,531000,531000,116574,1253.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,5.1481e-05,0.0243716,0.367234,0.0651474,0.334656,-0,0.022839,113.15,0.0794198,82.9655,59.2158,-0,0.0204904,0.0741675,53.3214,2227.41,0.0844111,0.254539,-0,0.0055041,182.989,164.329,0.943242,0.0528736,87.9326,-0,0.00367726,7.09691,29.3735,17.9304,86.1236,-0,6.63526,14387.8,24.0475,7105.5,5078.81,-0,6.09949,23.1422,8429.29,423250,27.1246,80.4162,-0,2.55495,38479.3,40394.5,143.239,15.1524,17339.6
 420.00,25-Feb-2016,718.063,110126,27315.6,3061.36,4000,1000,1000,1810.62,1359.67,1000,1346.52,1867.44,1000,1874.59,1000,1000,1256.94,2110.38,1728.1,1000,1375.43,1702.15,1638.03,1000,1000,1000,1000,2077.4,1306.91,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,8086.88,6087.11,5181.82,6587.99,3437.43,10427.1,5508.82,1785.92,4939.17,1432.74,1954.1,6612.97,6717.5,3715.58,1866.54,5897.92,4535.87,4897.94,6264.77,1304.09,1873.87,594.828,4461.68,5547.4,406.306,-0,2.17752e+06,1.81753e+06,1.14351e+06,1.5404e+06,1.28621e+06,2.02075e+06,1.54051e+06,693993,1.37182e+06,826513,1.03749e+06,1.62444e+06,2.01921e+06,1.08745e+06,856361,1.37185e+06,1.40899e+06,1.5654e+06,1.7699e+06,580888,925589,285404,1.05326e+06,1.36193e+06,201904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1084.25,1297.99,1500,1500,856.425,1500,1500,400.968,1500,411.067,581.242,1500,1500,1500,594.312,1500,1500,1500,1225.92,367.892,671.654,176.226,1500,1500,147.672,-0,523183,538828,546000,546000,499984,546000,546000,329345,546000,414414,438630,546000,546000,546000,383281,546000,546000,546000,526780,226091,389041,155115,546000,546000,118051,1262.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,5.59227e-05,0.0230589,0.637269,0.0671089,0.335497,-0,0.0236264,114.783,0.0825589,87.2313,59.4248,-0,0.0211147,0.0782106,49.2458,2307.05,0.0889191,0.284266,-0,0.00536697,187.443,164.548,1.13174,0.0540704,88.804,-0,0.00423648,7.3275,35.7461,18.6015,89.4785,-0,6.87153,15535.6,24.8731,7977.81,5673.06,-0,6.31064,23.9243,8921.75,446320,28.0138,83.2589,-0,2.60862,40353.7,42040,154.557,15.6931,18227.7
 430.00,06-Mar-2016,769.156,115771,26808.2,3161.82,4000,1000,1000,1734.67,1291.49,1000,1282.87,1814.13,1000,1822.11,1000,1000,1194.26,2066.32,1671.39,1000,1290.12,1627.95,1542.02,1000,1000,1000,1000,2023.04,1244.12,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7921.98,5941.1,5609.34,6928.2,3300.87,10940.2,5808.79,1797.84,5326.81,1425.48,1958.31,7065.98,7226.18,3973.28,1906.7,7111.18,4968.12,5707.21,6124.66,1291.23,1870.03,589.453,4783.8,5784.94,409.285,-0,2.25673e+06,1.87694e+06,1.1996e+06,1.60968e+06,1.31922e+06,2.13016e+06,1.59859e+06,711971,1.42509e+06,840768,1.05708e+06,1.6951e+06,2.09147e+06,1.12718e+06,875428,1.44296e+06,1.45867e+06,1.62248e+06,1.83115e+06,593801,944289,291299,1.1011e+06,1.41978e+06,205997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,1019.05,1202.34,1500,1500,762.579,1500,1500,381.481,1500,381.27,547.82,1500,1500,1500,539.454,1500,1500,1500,1173.81,350.64,638.566,167.557,1500,1500,143.62,-0,533373,550851,561000,561000,507610,561000,561000,333160,561000,418226,444108,561000,561000,561000,388675,561000,561000,561000,538518,229598,395427,156790,561000,561000,119487,1271.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,5.95604e-05,0.0218697,1.1228,0.0687849,0.336027,-0,0.0244101,116.739,0.0849827,91.3261,60.0798,-0,0.0217628,0.0831676,44.7868,2399.34,0.0931528,0.320375,-0,0.00522596,191.378,164.814,1.38944,0.0552092,89.7346,-0,0.00483209,7.54619,46.9741,19.2894,92.8388,-0,7.11563,16703,25.7229,8891.07,6273.86,-0,6.52827,24.756,9369.61,470313,28.9453,86.4627,-0,2.66088,42267.5,43688.1,168.451,16.2452,19125
 440.00,16-Mar-2016,814.536,120460,26340,3261.45,4000,1000,1000,1641.38,1228.36,1000,1219.94,1761.05,1000,1770.45,1000,1000,1130.32,2020.97,1610.93,1000,1201.6,1553.69,1456.49,1000,1000,1000,1000,1966.51,1182.86,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,7738.13,5786.89,6004.27,7220.33,3147.8,11426.4,6092,1800.28,5689.15,1409.31,1962.33,7510.19,7696.05,4223.1,1891.71,7984.48,5340.28,6337.39,5988.85,1281.66,1852.13,582.516,5057.83,6027.71,409.715,-0,2.33412e+06,1.93481e+06,1.25964e+06,1.68189e+06,1.3507e+06,2.24442e+06,1.65951e+06,729974,1.48198e+06,854861,1.0767e+06,1.77021e+06,2.16843e+06,1.16942e+06,894345,1.52281e+06,1.51207e+06,1.68585e+06,1.89104e+06,606617,962811,297124,1.15168e+06,1.48006e+06,210094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,959.507,1116.79,1500,1500,682.967,1500,1500,363.178,1500,356.026,513.044,1500,1500,1500,490.153,1500,1500,1500,1121.22,334.684,603.379,159.462,1500,1500,139.644,-0,542968,562019,576000,576000,514440,576000,576000,336792,576000,421787,449239,576000,576000,576000,393577,576000,576000,576000,549730,232945,401461,158385,576000,576000,120884,1281.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0,6.25992e-05,0.0207728,2.13843,0.0702862,0.336849,-0,0.02519,118.186,0.0873489,94.5698,60.9532,-0,0.0224007,0.0894376,40.613,2491.64,0.0973074,0.345787,-0,0.00507926,194.771,164.952,1.76653,0.0563479,90.7023,-0,0.00545808,7.75392,68.3585,19.9922,96.2073,-0,7.36753,17884.9,26.5964,9836.77,6883.39,-0,6.75227,25.6504,9775.74,495230,29.9184,89.9205,-0,2.71167,44215.2,45337.6,186.116,16.8086,20032
